url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Balcones,Garage,Año de Construcción,Superficie Terreno,Dormitorios Suite,Gastos Comúnes,Parrillero,Calefacción,Plantas,Cocina,Seguridad,Jardín,Acepta Mascotas,Dormitorios Servicio,Piscina,Orientación,Disposición,Propiedad Horizontal,Altura,Aptos por piso,Patio,Pisos Edificio,Muebles,Lavadero,Piso,Ascensor
https://www.casasymas.com.uy/propiedad/183323-casa-en-venta-de-4-dormitorios-en-tres-ombues-montevideo,U$S 100.000Venta,4,2,567 m²,142m²,,Cochera: 2,,567m²,,,Parrillero,Estufa Leña,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199169-casa-cuatro-dormitorios-local-en-venta-en-belvedere,U$S 170.000Venta,4,2,239 m²,200m²,37m²,Garaje: 1,1950,,,,,Estufa Leña,2,Cocina Definida,,,Acepta Mascotas,,,Oeste,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/160274-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,U$S 1.550.000Venta,4,4,694 m²,,,Garaje: 2,2024,694m²,Dormitorios en Suite: 2,,,,,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/105600-casa-en-venta-de-4-dormitorios-en-cordon-montevideo,U$S 220.000Venta,4,2,167 m²,167m²,,Garaje: 0,,167m²,,,,,,,,,,,,Norte,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/167160-casa-en-venta-de-15-dormitorios-en-parque-rodo-montevideo,U$S 1.150.000Venta,15,6,560 m²,650m²,,,1,560m²,,,,,,Cocina Definida,,Jardín,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/158356-casa-en-venta-de-3-dormitorios-en-carrasco-este-montevideo,U$S 360.000Venta,3,2,186 m²,108m²,,Garaje: 2,2024,186m²,,UYU 1200,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/188120-casa-en-venta-de-5-dormitorios-con-garage-en-la-blanqueada-montevideo,U$S 250.000Venta,5,,395 m²,214m²,,Garaje: 1,1,395m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/80032-casa-en-venta-en-ciudad-vieja-montevideo,U$S 450.000Venta,Monoambiente,,607 m²,607m²,,Garaje: 0,,284m²,,,,,,,,,,,,Norte,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/192958-casa-en-venta-de-3-dormitorios-en-parque-batlle-montevideo,U$S 760.000Venta,3,4,,,,,,,Dormitorios en Suite: 1,,,,,Cocina Definida,,,,Dormitorios de Servicio: 1,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/145636-casa-en-venta-de-4-dormitorios-en-prado-montevideo,U$S 315.000Venta,4,2,226 m²,226m²,,Garaje: 4,,290m²,,,,,,,,,,,,Oeste,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/168618-chacra-en-venta-paso-de-la-arena-41-hectareas,U$S 85.000Venta,1,1,41632 m²,1m²,,,2025,41631m²,,,,,,,,,,,,Sur,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/196292-hermosa-casa-en-la-aguada,U$S 170.000Venta,4,2,171 m²,171m²,,,1913,,,,,,2,Cocina Definida,,,,,,Norte,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/145731-casa-en-venta-de-3-dormitorios-en-centro-montevideo,U$S 164.000Venta,3,3,250 m²,,,Garaje: 0,,120m²,,,,,3,,,,,,,Sur,Frente,,,,,3,,,,
https://www.casasymas.com.uy/propiedad/30895-casa-en-venta-de-3-dormitorios-en-montevideo-montevideo,U$S 680.000Venta,3,3,,177m²,,,,1578m²,,UYU 100,,,,Cocina Definida,,Jardín,,,Piscina,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/80741-casa-en-venta-de-2-dormitorios-en-parque-batlle-montevideo,U$S 180.000Venta,2,1,70 m²,70m²,,,1970,70m²,,,,,2,Cocina Definida,,,,,,Este,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/181914-venta-casa-de-categoria-en-parque-batlle,U$S 870.000Venta,7,5,420 m²,420m²,,Garaje: 1,1946,210m²,,,Parrillero,,3,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/52216-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 360.000Venta,3,2,111 m²,111m²,,Garaje: 1,,134m²,,,,,2,,,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/189378-casa-en-venta-de-1-dormitorio-en-union-montevideo,U$S 85.000Venta,1,1,41 m²,41m²,,,1950,41m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/117651-casa-en-venta-de-3-dormitorios-con-garage-en-aires-puros-montevideo,U$S 220.000Venta,3,1,141 m²,141m²,,Garaje: 1,,321m²,,,,,1,,,,,,,Oeste,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/68426-casa-en-venta-de-5-dormitorios-con-garage-en-buceo-montevideo,U$S 550.000Venta,5,2,262 m²,262m²,,Garaje: 1,,542m²,,,,,1,,,,,,,Norte,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/176632-casa-en-venta-de-5-dormitorios-en-punta-carretas-montevideo,U$S 870.000Venta,5,4,330 m²,330m²,330m²,Garaje: 2,1960,331m²,,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,,Oeste,Frente,,,,,3,,,,
https://www.casasymas.com.uy/propiedad/187166-casa-en-venta-de-4-dormitorios-en-tres-cruces,U$S 170.000Venta,4,2,139 m²,123m²,,,1975,16m²,,,,,,Cocina Definida,,,,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/79972-casa-en-venta-de-20-dormitorios-en-ciudad-vieja-montevideo,U$S 349.000Venta,20,,870 m²,870m²,,Garaje: 7,,290m²,,,,,3,,,,,,,Sur,Frente,,,,,3,,,,
https://www.casasymas.com.uy/propiedad/156606-casa-en-venta-de-2-dormitorios-con-garage-en-malvin-montevideo,U$S 220.000Venta,2,2,86 m²,86m²,,Garaje: 1,,119m²,,,,,1,,,,,,,Norte,,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/200453-casa-en-venta-de-3-dormitorios-en-punta-gorda-montevideo,U$S 394.000Venta,3,3,178 m²,178m²,10m²,Garaje: 2,,260m²,,,,,3,,,,,,,Sur,Frente,,,,,3,,,,
https://www.casasymas.com.uy/propiedad/195782-casa-en-venta-de-6-dormitorios-con-cochera-y-patio-en-la-blanqueada,U$S 200.000Venta,6,5,345 m²,268m²,,Garaje: 1,44,72m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Este,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/198779-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,U$S 262.000Venta,3,2,178 m²,110m²,,Garaje: 1,2024,178m²,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200103-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 148.000Venta,3,2,91 m²,91m²,,,2014,,,,,,,Cocina Definida,,,Acepta Mascotas,,,Oeste,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/201533-casa-en-venta-de-2-dormitorios-en-la-comercial-montevideo,U$S 138.000Venta,2,2,65 m²,65m²,,,,65m²,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/98258-casa-en-venta-de-4-dormitorios-en-colon-montevideo,U$S 250.000Venta,4,3,,250m²,,Cochera: 3,1955,720m²,,,Parrillero,,,Cocina Definida,,Jardín,Acepta Mascotas,,Piscina,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/205531-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,U$S 580.000Venta,4,3,400 m²,280m²,,Garaje: 2,1966,400m²,Dormitorios en Suite: 1,,,,,,,,,Dormitorios de Servicio: 1,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/196266-casa-en-venta-de-17-dormitorios-en-pocitos-montevideo,U$S 850.000Venta,17,4,405 m²,355m²,,,13,50m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/184811-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 370.000Venta,3,3,400 m²,103m²,,Garaje: 2,2000,400m²,,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/123724-casa-en-venta-de-3-dormitorios-en-goes-montevideo,U$S 159.000Venta,3,2,,100m²,,,,,,,,,,,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199050-venta-casa-de-4-dormitorios-en-pocitos,U$S 570.000Venta,4,2,332 m²,255m²,332m²,Garaje: 1,1974,,,,,,,,,Jardín,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/176801-casa-en-venta-de-tres-dormitorios-apartamento-en-la-teja,U$S 109.000Venta,3,1,192 m²,143m²,,Garaje: 1,1990,49m²,,,Parrillero,Estufa Leña,2,Cocina Definida,Rejas,,Acepta Mascotas,,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/163083-casa-en-venta-de-3-dormitorios-en-punta-carretas-montevideo,U$S 310.000Venta,3,3,175 m²,145m²,,Garaje: 2,80,30m²,,UYU 3000,,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/184958-casa-en-venta-de-2-dormitorios-en-la-comercial-montevideo,U$S 97.800Venta,2,1,,,,,,,,,,,,Cocina Definida,rejas,,,,,,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/151947-se-vende-casa-en-nuevo-paris,U$S 75.000Venta,2,1,250 m²,72m²,,Garaje: 1,,250m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/160020-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 630.000Venta,3,3,426 m²,199m²,,Garaje: 2,2025,426m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,,Acepta Mascotas,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/166198-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 490.000Venta,3,2,316 m²,158m²,,Garaje: 2,1956,316m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/95109-casa-en-venta-de-4-dormitorios-en-pocitos-montevideo,U$S 2.300.000Venta,4,4,932 m²,611m²,,Garaje: 5,,932m²,Dormitorios en Suite: 1,,,,,,,,,,,Sur,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/151458-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 380.000Venta,3,3,199 m²,113m²,,Cochera: 2,2025,,,,Parrillero,,2,Cocina Integrada,,Jardín,Acepta Mascotas,,,Este,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/179424-casa-en-venta-de-2-dormitorios-en-tres-cruces,U$S 112.500Venta,2,1,79 m²,79m²,,,1965,,,,,,,Cocina Definida,,,Acepta Mascotas,,,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/146759-casa-en-venta-de-2-dormitorios-en-maronas-montevideo,U$S 449.000Venta,2,1,692 m²,122m²,,Cochera: 3,1985,,,,Parrillero,,2,Cocina Definida,,Jardín,Acepta Mascotas,,,Norte,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/187879-casa-en-venta-de-4-dormitorios-en-atahualpa-montevideo,U$S 179.000Venta,4,2,136 m²,136m²,,Garaje: 0,,136m²,,,,,1,,,,,,,Oeste,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/91398-casa-en-venta-de-4-dormitorios-con-garage-en-pocitos-montevideo,U$S 280.000Venta,4,2,200 m²,200m²,2m²,Garaje: 1,1934,107m²,,,Parrillero,Estufa,3,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183694-casa-en-venta-de-6-dormitorios-en-carrasco-montevideo,U$S 2.000.000Venta,6,6,1730 m²,633m²,,,1,1730m²,Dormitorios en Suite: 4,,,,,,,,,,Piscina,Este,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/118256-casa-en-venta-de-4-dormitorios-con-garage-en-pocitos-nuevo-montevideo,U$S 498.000Venta,4,3,160 m²,150m²,,Garaje: 1,2015,10m²,,UYU 3000,,,,Cocina Definida,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/175430-casa-en-venta-de-7-dormitorios-en-barrio-sur-montevideo,U$S 398.000Venta,7,5,519 m²,519m²,,Garaje: 4,,302m²,,,,,2,,,,,,,Este,,Propiedad Horizontal,,,,2,,,,
https://www.casasymas.com.uy/propiedad/161624-casa-en-venta-en-carrasco-ref-9673,U$S 360.000Venta,3,3,196 m²,113m²,196m²,,1,,,,,,,,,Jardín,,,,Este,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/155126-casa-en-venta-de-2-dormitorios-con-garage-en-montevideo,U$S 245.000Venta,2,3,552 m²,239m²,,Garaje: 1,49,,,,Parrillero,,1,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,,Sur,,,,,,,Muebles,,,
https://www.casasymas.com.uy/propiedad/158957-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 570.000Venta,3,,975 m²,243m²,,Garaje: 4,1960,975m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/129286-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 1.020.000Venta,5,3,1458 m²,417m²,,Garaje: 2,1,1458m²,,,,,,,,,,Dormitorios de Servicio: 1,Piscina,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179567-casa-en-venta-de-2-dormitorios-en-prado-montevideo,U$S 164.000Venta,2,1,,,,Cochera: 0,,,,,,,1,Cocina Integrada,,Jardín,Acepta Mascotas,,,,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/190700-casa-en-venta-de-4-dormitorios-en-malvin-norte-montevideo,U$S 75.000Venta,4,2,100 m²,100m²,,,,100m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/158920-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 675.000Venta,4,4,750 m²,400m²,,Garaje: 2,1983,750m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/190572-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo,U$S 355.000Venta,2,1,152 m²,152m²,152m²,,1,780m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Oeste,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/118303-casa-en-venta-de-4-dormitorios-con-garage-en-prado-montevideo,U$S 360.000Venta,4,2,199 m²,250m²,,Garaje: 1,1946,199m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/144722-casa-en-venta-de-4-dormitorios-en-brazo-oriental-montevideo,U$S 387.000Venta,4,3,267 m²,267m²,,Cochera: 3,1953,,,,Parrillero,,1,Cocina Definida,,Jardín,Acepta Mascotas,,,Este,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200496-casa-en-venta-de-3-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 780.000Venta,3,4,539 m²,270m²,,Garaje: 1,,539m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,,,Dormitorios de Servicio: 1,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/154364-casa-de-tres-dormitorios-en-venta-en-malvin-norte,U$S 180.000Venta,3,1,,70m²,,Garaje: 1,,135m²,,,,,,,,,,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/204985-venta-casa-2-dormitorios-ph-sin-gastos-comunes,U$S 125.000Venta,2,1,48 m²,44m²,4m²,,1947,,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,Oeste,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/202903-casa-en-venta-de-3-dormitorios-con-garage-en-brazo-oriental-montevideo,U$S 190.000Venta,3,2,242 m²,98m²,,Garaje: 1,1939,242m²,,,,,,,,,,,,,,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/122318-casa-de-tres-dormitorios-en-venta-en-carrasco-004,U$S 880.000Venta,3,2,221 m²,221m²,26m²,Garaje: 2,,,,,,,,,,,,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/123500-casa-en-venta-de-2-dormitorios-en-aires-puros-montevideo,U$S 94.000Venta,2,2,,,,Garaje: 3,,,,,,,1,,,,,,,Oeste,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/190843-casa-en-venta-de-3-dormitorios-en-villa-espanola-montevideo,U$S 275.000Venta,3,2,350 m²,105m²,,Garaje: 4,1,350m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/203068-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 770.000Venta,3,5,226 m²,226m²,226m²,,1992,421m²,,,,,,,,,,,,,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/165501-casa-en-venta-de-3-dormitorios-en-carrasco-sur-montevideo,U$S 770.000Venta,3,5,,226m²,,Cochera: 2,,421m²,Dormitorios en Suite: 1,,Parrillero,,,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/171476-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,U$S 1.790.000Venta,4,4,1269 m²,433m²,,,1,1269m²,Dormitorios en Suite: 2,UYU 35000,,,,,,,,Dormitorios de Servicio: 1,Piscina,Oeste,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/144136-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 1.380.000Venta,4,5,,535m²,,Cochera: 2,1985,1760m²,Dormitorios en Suite: 2,,Parrillero,Losa radiante a gas oil,2,,,Jardín,,Dormitorios de Servicio: 1,Piscina,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/201681-casa-en-venta-de-2-dormitorios-en-buceo-montevideo,U$S 117.000Venta,2,1,52 m²,,,,,,,$U 1800,,,,Cocina Integrada,,,,,,Este,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199197-casa-en-venta-con-gran-terreno-750m2-barbacoa-y-renta-en-sayago-montevideo,U$S 120.000Venta,3,3,753 m²,74m²,,,1942,679m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Sur,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/52226-casa-en-venta-de-4-dormitorios-en-jacinto-vera-montevideo,U$S 275.000Venta,4,4,219 m²,219m²,,Garaje: 3,,194m²,,,,,2,,,,,Dormitorios de Servicio: 1,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/41270-casa-en-venta-de-3-dormitorios-en-villa-munoz-montevideo,U$S 165.000Venta,3,2,154 m²,,,,,154m²,,,,,,Cocina Definida,,,,,,,Contrafrente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/191235-casa-en-venta-de-2-dormitorios-con-cochera-en-sayago,U$S 135.000Venta,2,1,120 m²,120m²,,Garaje: 1,2000,,,,,,,Cocina Definida,,,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/118327-casa-en-venta-de-2-dormitorios-con-garage-en-la-blanqueada-montevideo,U$S 179.000Venta,2,2,57 m²,120m²,,Garaje: 1,1966,57m²,,,,,,Cocina Definida,,,,,,Este,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/86788-casa-de-dos-dormitorios-en-venta-en-jardines-del-hipodromo,U$S 70.000Venta,2,1,95 m²,49m²,,Garaje: 1,,,,,,,1,,,,,,,Norte,Frente,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/191310-casa-en-venta-de-2-dormitorios-en-prado-montevideo,U$S 235.000Venta,2,1,500 m²,90m²,,Garaje: 2,1,500m²,,,,,,Cocina Definida,,Jardín,,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/159576-casa-en-venta-de-3-dormitorios-en-maronas-montevideo,U$S 125.000Venta,3,2,350 m²,206m²,,,1941,350m²,,,,,,Cocina Definida,,Jardín,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/188669-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 135.000Venta,3,1,300 m²,66m²,,,1953,586m²,,,,,1,Cocina Integrada,,Jardín,,,,,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/203601-venta-casa-3-dormitorios-pocitos,U$S 595.000Venta,3,3,300 m²,220m²,,Garaje: 1,,300m²,Dormitorios en Suite: 3,,,,,Cocina Definida,,,,,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/190639-casa-en-venta-de-4-dormitorios-con-garage-en-colon-montevideo,U$S 890.000Venta,4,4,1180 m²,712m²,,Garaje: 1,,1180m²,Dormitorios en Suite: 1,,,,,Cocina Definida,,,,,Piscina,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/159260-casa-en-venta-de-5-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 395.000Venta,5,4,372 m²,250m²,,Garaje: 1,1956,372m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,,,,,3m,1,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/160998-casa-en-venta-de-3-dormitorios-en-la-comercial-montevideo,U$S 310.000Venta,3,1,327 m²,342m²,,,1974,327m²,,,,,,,,,Acepta Mascotas,,,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/203334-casa-en-venta-de-2-dormitorios-con-garage-en-montevideo-montevideo,U$S 178Venta,2,2,400 m²,225m²,,Garaje: 1,,400m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/188428-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,U$S 310.000Venta,4,3,1155 m²,141m²,,Cochera: 1,1956,,,,Parrillero,Aire acondicionado,1,Cocina Definida,,Jardín,Acepta Mascotas,,,Sur,,Propiedad Horizontal,,,,,,,,
https://www.casasymas.com.uy/propiedad/150205-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 320.000Venta,3,1,110 m²,222m²,,,1960,332m²,,,,,,,,,,,,,,,,,,1,,,,
https://www.casasymas.com.uy/propiedad/108196-casa-en-venta-de-4-dormitorios-en-centro-montevideo,U$S 220.000Venta,4,2,150 m²,150m²,,Garaje: 0,,150m²,,,,,2,,,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/198836-casa-en-venta-de-2-dormitorios-en-reducto-montevideo,U$S 158.000Venta,2,1,139 m²,139m²,,,1928,139m²,,,,,,Cocina Definida,,,,,,,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/131827-casa-en-venta-de-2-dormitorios-en-barrio-sur-montevideo,U$S 175.000Venta,2,1,65 m²,51m²,,Garaje: 0,,65m²,,UYU 3500,,,,,,,,,,Oeste,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199106-casa-en-venta-de-2-dormitorios-con-cochera-y-patio-en-la-blanqueada,U$S 309.000Venta,2,2,176 m²,119m²,,Garaje: 2,2008,37m²,,,,,,Cocina Definida,,,Acepta Mascotas,,,Sur,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/190780-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 1.390.000Venta,5,5,861 m²,372m²,,Garaje: 2,,,,,,,2,,,,,,Piscina,Este,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/168176-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,U$S 130.000Venta,2,1,95 m²,95m²,12m²,Garaje: 1,1941,95m²,,,,,,Cocina Definida,,,,,,Norte,Frente,,,,,,,,,
https://www.casasymas.com.uy/propiedad/137351-casa-de-tres-dormitorios-en-venta-en-prado-005,U$S 340.000Venta,3,1,120 m²,16m²,16m²,Garaje: 2,,,,UYU 70000,,,2,,,,,,,Norte,Frente,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/184355-casa-de-cuatro-dormitorio-en-venta-en-malvin,U$S 450.000Venta,4,2,232 m²,232m²,,Garaje: 2,,456m²,,,,,2,,,,,,,Norte,,,,,,2,,,,
https://www.casasymas.com.uy/propiedad/187441-venta-casa-3-dormitorios-en-terreno-de-580-m2-flor-de-maronas-montevideo,U$S 114.000Venta,3,1,583 m²,115m²,,Garaje: 1,1978,583m²,,,,,,Cocina Definida,,,,Dormitorios de Servicio: 1,,,Frente,,,,,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/202014-casa-en-venta-de-5-dormitorios-en-puerto-del-buceo-montevideo,U$S 1.290.000Venta,5,3,339 m²,346m²,10m²,Cochera: 3,,339m²,Dormitorios en Suite: 2,,,,3,,,,,Dormitorios de Servicio: 1,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179577-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 4.300.000Venta,4,6,1695 m²,625m²,,Garaje: 2,2025,1695m²,Dormitorios en Suite: 4,,,,,Cocina Definida,,Jardín,,Dormitorios de Servicio: 1,Piscina,,,,3m,1,Patio,,,Lavadero,,
https://www.casasymas.com.uy/propiedad/199386-casa-en-venta-en-excelente-punto-de-carrasco-sur,U$S 580.000Venta,4,3,,257m²,,,,614m²,,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/145989-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 348.000Venta,3,2,705 m²,200m²,,Garaje: 2,1961,505m²,,,Parrillero,Aire Acondicionado,1,Cocina Definida,Rejas,Jardín,Acepta Mascotas,,,Norte,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/206870-casa-en-venta-de-3-dormitorios-en-maronas,U$S 105.000Venta,3,1,115 m²,90m²,,,1978,,,,,,,Cocina Definida,,,Acepta Mascotas,,,Este,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158110-casa-en-venta-de-4-dormitorios-con-garage-en-malvin-montevideo,U$S 395.000Venta,4,3,,176m²,,Garaje: 1,,230m²,,,Parrillero,,2,Cocina Definida,,Jardín,Acepta Mascotas,,,,,Propiedad Horizontal,,,,,,,,
