url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Suite,Garage,Parrillero,Calefacción,Orientación,Popiedad Horizontal,Plantas,Cocina,Año de Construcción,Jardín,Acepta Mascotas,Gastos Comúnes,Piscina,Seguridad,Disposición,Superficie Balcones,Dormitorios Servicio,Pisos Edificio,Patio,Muebles,Altura,Aptos por piso,Lavadero,Dormitorio
https://www.casasymas.com.uy/propiedad/181835-casa-en-venta-de-5-dormitorios-en-pocitos-montevideo,450000.0,5,5.0,355.0,275.0,80.0,0,2,,,Oeste,,,Cocina Definida,30.0,Jardín,Acepta Mascotas,,,,,,0,,Patio,,,,Lavadero,5.0
https://www.casasymas.com.uy/propiedad/160263-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,780000.0,4,3.0,384.0,163.0,384.0,1,2,,,,,,Cocina Definida,2024.0,Jardín,,,,,,,0,,,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/168463-casa-en-venta-de-2-dormitorios-con-garage-en-maronas-montevideo,108000.0,2,1.0,100.0,100.0,265.0,0,1,,,Oeste,,,,,,,,,,Frente,,1,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/169254-casa-o-local-en-venta-sobre-garzon-zona-belvedere,220000.0,10,5.0,740.0,457.0,283.0,0,5,,,Sur,,,Cocina Definida,1973.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,10.0
https://www.casasymas.com.uy/propiedad/158835-casa-en-venta-de-3-dormitorios-con-garage-en-union-montevideo,178000.0,3,2.0,177.0,131.0,177.0,0,1,,,,,,Cocina Definida,1967.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/173134-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,389000.0,3,3.0,191.0,94.0,250.0,0,1,,,Norte,,,,1982.0,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/122815-casa-en-venta-2-plantas-unica-con-esta-construccion-equipada-terreno-950-m2-mucha-seguridad-posibilidad-de-2-casas-piedras-blancas-montevideo,249000.0,6,3.0,950.0,355.0,950.0,1,1,,,Norte,,,Cocina Definida,1945.0,,,,Piscina,,,50.0,0,,,Muebles,,,,6.0
https://www.casasymas.com.uy/propiedad/52246-casa-en-venta-con-garage-en-prado-montevideo,350000.0,0,3.0,553.0,,225.0,0,1,,,Norte,,2.0,,,,,,,,Frente,,0,2.0,,,,,,0.0
https://www.casasymas.com.uy/propiedad/165497-casa-en-venta-de-5-dormitorios-en-carrasco-sur-montevideo,1400000.0,5,4.0,550.0,550.0,1227.0,2,3,Parrillero,Gas,Norte,,2.0,Cocina Definida,1930.0,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/186622-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,265000.0,3,1.0,112.0,109.0,,0,1,,,Oeste,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/152000-venta-casa-3-dor-2-banos-parrillero-700-mtrs2-pajas-blancas,194000.0,3,2.0,700.0,190.0,700.0,1,1,,,,,,Cocina Definida,,,,,,,Frente,30.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/172480-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-norte-montevideo,360000.0,3,3.0,109.0,86.0,109.0,1,1,Parrillero,LOSA RADIANTE,Norte,Popiedad Horizontal,2.0,Cocina Integrada,2024.0,Jardín,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/120273-casa-en-venta-de-1-dormitorio-en-cerrito-de-la-victoria-montevideo,55000.0,1,1.0,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/118303-casa-en-venta-de-4-dormitorios-con-garage-en-prado-montevideo,360000.0,4,2.0,199.0,250.0,199.0,0,1,,,,,,Cocina Definida,1946.0,,,,,,Frente,,0,,,,,,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/135521-venta-casa-4-dormitorios-servicio-escritorio-jardin-pocitos-nuevo,640000.0,4,7.0,338.0,338.0,206.0,2,1,Parrillero,aires acondicionados y estufa a leña,Este,,3.0,Cocina Definida,1986.0,Jardín,Acepta Mascotas,,,rejas y alarma.,,60.0,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/149923-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,465000.0,3,3.0,313.0,120.0,,0,0,,,,,,,,,,,,,,313.0,0,1.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/116367-casa-en-venta-de-2-dormitorios-con-garage-en-cerrito-de-la-victoria-montevideo,150000.0,2,1.0,212.0,,,0,1,,,,Popiedad Horizontal,,,,,Acepta Mascotas,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/185952-alquiler-con-opcion-a-compra-casa-2-dormitorios-turin-y-ciceron,69000.0,2,1.0,200.0,52.0,,0,1,Parrillero,,,,,Cocina Definida,1948.0,Jardín,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/162725-casa-en-venta-de-4-dormitorios-en-parques-barrio-jardin-montevideo,1480000.0,4,6.0,380.0,380.0,618.0,4,2,Parrillero,losa radiante,Oeste,,2.0,Cocina Integrada,2025.0,Jardín,Acepta Mascotas,,Piscina,,,107.0,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/162672-casa-en-venta-de-3-dormitorios-en-punta-gorda-montevideo,720000.0,3,3.0,259.0,259.0,680.0,0,2,,,Este,,,,1.0,,,,,,Frente,259.0,0,1.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/178952-casa-en-venta-de-4-dormitorios-en-parque-batlle-montevideo,445000.0,4,3.0,295.0,256.0,295.0,0,2,,,,,,Cocina Definida,1959.0,Jardín,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/130374-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,740000.0,3,3.0,210.0,161.0,310.0,1,0,,,,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/133381-nuevo-proyecto-casa-en-venta-carrasco-norte,365000.0,3,3.0,156.08,96.0,,0,0,,,Oeste,,,,,Jardín,,,,,,156.0,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/154200-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,149000.0,3,1.0,110.0,110.0,110.0,0,0,,,,,,Cocina Definida,,,,,,,Contrafrente,100.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/158953-casa-en-venta-de-5-dormitorios-en-punta-gorda-montevideo,1100000.0,5,4.0,600.0,450.0,600.0,1,3,,,,,,Cocina Definida,1961.0,Jardín,,,Piscina,,,,1,,,,3.0,1.0,Lavadero,5.0
https://www.casasymas.com.uy/propiedad/151484-venta-casa-24-dormitorios-en-aguada-atencion-inversionistas,650000.0,24,24.0,800.0,1600.0,800.0,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,24.0
https://www.casasymas.com.uy/propiedad/174733-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,395000.0,3,2.0,,142.0,145.0,0,1,Parrillero,,,,2.0,,1943.0,Jardín,Acepta Mascotas,,,Rejas,,20.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/183694-casa-en-venta-de-6-dormitorios-en-carrasco-montevideo,2000000.0,6,6.0,1730.0,633.0,1730.0,4,0,,,Este,,,,1.0,,,,Piscina,,,,0,,,,,,,6.0
https://www.casasymas.com.uy/propiedad/144722-casa-en-venta-de-4-dormitorios-en-brazo-oriental-montevideo,387000.0,4,3.0,267.0,267.0,,0,3,Parrillero,,Este,,1.0,Cocina Definida,1953.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/161343-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,520000.0,3,3.0,550.0,200.0,550.0,1,1,,,,,,Cocina Definida,2012.0,Jardín,,,,,,,0,,,,3.0,1.0,,3.0
https://www.casasymas.com.uy/propiedad/175150-casa-en-venta-de-5-dormitorios-con-garage-en-punta-carretas-montevideo,620000.0,5,3.0,285.0,285.0,177.0,0,1,,,Norte,,2.0,,,,,,,Seguridad nocturna,Frente,27.0,0,2.0,,,,,,5.0
https://www.casasymas.com.uy/propiedad/21067-casas-de-pindo-venta-ph-3-dormitorios-escritorio-barrio-parques-ref-1334,780000.0,4,3.0,188.0,163.0,384.0,1,0,Parrillero,Losa radiante a gas,,Popiedad Horizontal,2.0,Cocina Integrada,2024.0,Jardín,,10000.0,,Barrio con seguridad 24hs,,25.0,0,,,,,,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/38781-casa-en-venta-de-3-dormitorios-con-garage-en-punta-carretas-montevideo,340000.0,3,2.0,170.0,,166.0,0,1,,,Este,,2.0,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/189378-casa-en-venta-de-1-dormitorio-en-union-montevideo,85000.0,1,1.0,41.0,41.0,41.0,0,0,,,,,,Cocina Definida,1.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,,1.0
https://www.casasymas.com.uy/propiedad/164700-casa-en-venta-de-3-dormitorios-en-cerrito-de-la-victoria-montevideo,127000.0,3,1.0,270.0,55.0,270.0,1,2,,,,,,Cocina Definida,1988.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/165005-casa-en-venta-de-4-dormitorios-en-pajas-blancas-montevideo,158000.0,4,3.0,909.0,150.0,,0,2,,,,,,,,Jardín,Acepta Mascotas,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/153915-casa-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,145000.0,1,1.0,95.0,95.0,,0,0,Parrillero,,Norte,Popiedad Horizontal,1.0,Cocina Definida,1971.0,,Acepta Mascotas,,,,,,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/129286-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,1020000.0,5,3.0,1458.0,417.0,1458.0,0,2,,,Norte,,,,1.0,,,,Piscina,,,,1,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/168093-casa-en-venta-de-3-dormitorios-en-la-teja-montevideo,133000.0,3,3.0,230.0,167.0,230.0,0,0,,,,,,Cocina Definida,1978.0,,,,,,,,0,,Patio,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/110656-casa-en-venta-de-7-dormitorios-en-parque-batlle-montevideo,960000.0,7,6.0,648.0,487.0,161.0,2,3,Parrillero,LOSA CENTRAL,Sur,,2.0,Cocina Definida,1988.0,Jardín,,,,,,,1,,,,,,,7.0
https://www.casasymas.com.uy/propiedad/142696-venta-de-exclusiva-casa-en-parques-xigna,950000.0,3,4.0,302.0,222.0,441.0,1,2,Parrillero,AA Central - Bomba de Calor,Este,,3.0,Cocina Definida,2024.0,Jardín,Acepta Mascotas,,Piscina,,,80.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/118291-casa-en-venta-de-4-dormitorios-en-brazo-oriental-montevideo,259000.0,4,2.0,132.0,98.0,132.0,0,0,,,,,,Cocina Definida,1943.0,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/143317-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,730000.0,4,4.0,,293.0,564.0,1,1,Parrillero,,,,2.0,Cocina Definida,1971.0,Jardín,,,,alarma y cámaras,,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/48909-venta-de-casa-de-3-dormitorios-en-carrasco-norte-dos-acres,399000.0,3,1.0,134.0,86.0,8886.0,0,0,,,,,,Cocina Definida,1.0,Jardín,,,Piscina,,,134.0,0,1.0,Patio,,,,,3.0
https://www.casasymas.com.uy/propiedad/122318-casa-de-tres-dormitorios-en-venta-en-carrasco-004,880000.0,3,2.0,221.0,221.0,,0,2,,,Norte,,,,,,,,,,,26.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/98689-casa-en-venta-de-3-dormitorios-en-ciudad-vieja-montevideo,195000.0,3,2.0,,376.0,179.0,0,0,Parrillero,,,,2.0,,1960.0,,,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/51886-casa-en-venta-de-3-dormitorios-en-prado-montevideo,380000.0,3,3.0,202.0,202.0,692.0,0,3,,,Norte,,1.0,,,,,,,,Frente,,1,1.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/103823-casa-en-venta-de-3-dormitorios-en-brazo-oriental-montevideo,290000.0,3,2.0,261.0,176.0,261.0,1,0,,,,,,Cocina Definida,,,,,Piscina,,,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/118320-casa-en-venta-de-5-dormitorios-con-garage-en-brazo-oriental-montevideo,255000.0,5,4.0,220.0,180.0,220.0,0,1,,,Norte,,,Cocina Definida,1940.0,,,,,,Frente,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/123724-casa-en-venta-de-3-dormitorios-en-goes-montevideo,159000.0,3,2.0,,100.0,,0,0,,,,,,,,,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/190658-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-norte-montevideo,265000.0,3,2.0,561.0,87.0,,0,1,Parrillero,,Oeste,Popiedad Horizontal,1.0,Cocina Definida,1969.0,Jardín,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/188165-casa-en-venta-de-1-dormitorio-en-pajas-blancas,52000.0,1,1.0,70.0,70.0,,0,0,,,Sur,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,,,,,0,,Patio,,,,,1.0
https://www.casasymas.com.uy/propiedad/161254-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,215000.0,3,2.0,140.0,100.0,140.0,0,1,,,,,,Cocina Definida,2010.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/188928-casa-en-venta-de-4-dormitorios-con-garage-en-punta-gorda-montevideo,375000.0,4,,203.0,202.0,203.0,0,1,,,,,,Cocina Definida,1.0,,Acepta Mascotas,,,,,,1,,Patio,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/152146-se-vende-edificio-entero-4-apartamentos-1-casa-y-1-local-parque-rodo,790000.0,11,7.0,600.0,630.0,311.0,0,1,,,Este,,3.0,,,,,,,,Frente,80.0,0,3.0,,,,,,11.0
https://www.casasymas.com.uy/propiedad/137631-casa-en-venta-de-3-dormitorios-con-garage-en-villa-dolores-montevideo,355000.0,3,2.0,170.0,170.0,170.0,0,1,,,Norte,,2.0,,,,,,,,Frente,20.0,1,2.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/186948-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,218000.0,3,2.0,94.0,105.0,94.0,0,0,,,Este,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/129824-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,1330000.0,4,5.0,,335.0,618.0,2,0,Parrillero,,,,2.0,,2024.0,Jardín,,,,Vigilancia 24hs,,51.0,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/162433-casa-en-venta-de-5-dormitorios-en-punta-gorda-montevideo,649000.0,5,3.0,312.0,337.0,312.0,3,3,,,,,,Cocina Definida,1.0,,,,,,,,1,,Patio,,3.0,1.0,Lavadero,5.0
https://www.casasymas.com.uy/propiedad/167839-casa-en-venta-de-4-dormitorios-con-garage-en-pocitos-montevideo,350000.0,4,3.0,200.0,180.0,20.0,0,1,,,Sur,,,Cocina Definida,85.0,,Acepta Mascotas,,,,,,0,,Patio,,,,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/176669-casa-en-venta-de-3-dormitorios-en-punta-gorda-montevideo,394000.0,3,3.0,178.0,178.0,260.0,0,2,,,Sur,,3.0,,,,,,,,Frente,10.0,0,3.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/108196-casa-en-venta-de-4-dormitorios-en-centro-montevideo,220000.0,4,2.0,150.0,150.0,150.0,0,0,,,Norte,,2.0,,,,,,,,Frente,,0,2.0,,,,,,4.0
https://www.casasymas.com.uy/propiedad/172458-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,597000.0,3,3.0,580.0,205.0,580.0,1,2,Parrillero,AIRE ACONDICIONADO,Oeste,,,Cocina Integrada,1970.0,Jardín,,,Piscina,"CAMARAS, ALARMA , VIDRIOS DE SEGURIDAD",,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/181441-casa-en-venta-de-4-dormitorios-en-malvin-montevideo,495000.0,4,4.0,290.0,290.0,600.0,0,2,,,Oeste,,2.0,,,,,,,,Frente,,0,2.0,,,,,,4.0
https://www.casasymas.com.uy/propiedad/185626-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,1100000.0,5,6.0,545.0,472.0,880.0,0,0,,,Norte,,,,1994.0,Jardín,Acepta Mascotas,,Piscina,,Frente,545.0,1,2.0,,,,,Lavadero,5.0
https://www.casasymas.com.uy/propiedad/187968-casa-en-venta-de-2-dormitorios-en-buceo-montevideo,360000.0,2,1.0,336.0,146.0,,0,0,,,,,1.0,Cocina Definida,1926.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/190708-casa-en-venta-de-3-dormitorios-con-garage-en-prado-montevideo,262000.0,3,2.0,178.0,153.0,25.0,0,1,,,Este,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/185394-casa-en-venta-de-4-dormitorios-en-brazo-oriental-montevideo,289000.0,4,4.0,,160.0,267.0,0,0,,,Este,,,,1941.0,,Acepta Mascotas,,,,Frente,,0,,,,,2.0,,4.0
https://www.casasymas.com.uy/propiedad/164666-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,520000.0,3,3.0,300.0,197.0,300.0,1,2,,,,,,Cocina Definida,1990.0,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/183824-venta-casa-en-parques-de-carrasco,950000.0,4,3.0,205.0,179.0,26.0,0,1,,,Norte,,,Cocina Definida,,Jardín,,12000.0,Piscina,,,,0,,Patio,,,,,4.0
https://www.casasymas.com.uy/propiedad/178268-casa-en-venta-de-3-dormitorios-en-aires-puros-montevideo,178000.0,3,2.0,,160.0,562.0,0,2,,,Norte,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/51995-casa-en-venta-de-3-dormitorios-con-garage-en-parque-batlle-montevideo,300000.0,3,2.0,128.0,128.0,250.0,0,1,,,Norte,,1.0,,,,,,,,Frente,,0,1.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/187249-casa-en-venta-de-5-dormitorios-en-malvin-norte-montevideo,168000.0,5,2.0,428.0,176.0,,0,2,Parrillero,,Norte,,1.0,Cocina Definida,1970.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/188659-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,635000.0,4,3.0,510.0,242.0,510.0,0,0,,,Oeste,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,Piscina,,Frente,510.0,0,1.0,,,,,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/151953-venta-gran-padron-tres-apartamentos-zona-colon,159000.0,3,3.0,128.0,,128.0,0,0,,,,,,Cocina Definida,92.0,,,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/183503-venta-de-casa-en-parque-batlle-3-dormitorios,205000.0,3,1.0,75.0,75.0,,0,0,Parrillero,Estufa Leña,Este,Popiedad Horizontal,1.0,Cocina Definida,1942.0,,Acepta Mascotas,,,,,7.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/79967-casa-en-venta-de-7-dormitorios-en-centro-montevideo,910000.0,7,4.0,801.0,801.0,238.0,0,0,,,Norte,,,,,,,,,,Frente,,0,,,,,,,7.0
https://www.casasymas.com.uy/propiedad/191378-casa-en-alquiler-temporario-en-la-comercial,168000.0,3,1.0,115.0,110.0,,0,0,,,Este,,,Cocina Definida,1.0,,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/189479-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,550000.0,3,2.0,515.0,195.0,515.0,0,2,,,,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,3.0,1.0,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/98542-casa-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,165000.0,2,1.0,94.0,65.0,,0,0,Parrillero,,Norte,,1.0,Cocina Integrada,,,,,,,,29.0,0,,,Muebles,,,,2.0
https://www.casasymas.com.uy/propiedad/185891-vende-casa-2-dormitorios-escritorio-patio-y-garaje-parque-batlle,210000.0,2,1.0,133.0,112.0,130.0,0,1,,,Oeste,Popiedad Horizontal,1.0,Cocina Integrada,1940.0,,,,,,,21.0,1,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/12984-casa-en-venta-de-5-dormitorios-en-parque-rodo-montevideo,460000.0,5,3.0,267.0,,230.0,0,2,Parrillero,,,,,Cocina Definida,1942.0,,Acepta Mascotas,,,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/119470-casa-en-venta-de-4-dormitorios-en-reducto-montevideo,240000.0,4,2.0,353.0,165.0,353.0,0,0,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/79544-casa-en-venta-de-2-dormitorios-en-malvin-montevideo,197000.0,2,1.0,70.0,70.0,70.0,0,0,,,Norte,,2.0,,,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/167515-casa-en-venta-de-4-dormitorios-en-la-blanqueada-montevideo,495000.0,4,4.0,710.0,178.0,710.0,1,0,,,Norte,,,Cocina Definida,1960.0,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/188065-casa-en-venta-de-4-dormitorios-con-garage-en-cordon-montevideo,275000.0,4,2.0,156.0,156.0,,0,1,,,,,,Cocina Definida,1.0,,,2700.0,,,,,0,,Patio,,,,,4.0
https://www.casasymas.com.uy/propiedad/120701-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,1395000.0,5,4.0,1328.0,382.0,1328.0,2,2,,,Este,,,,1.0,,,,Piscina,,,,1,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/162938-casa-en-venta-de-6-dormitorios-en-cordon-montevideo,198000.0,6,1.0,178.0,178.0,178.0,0,0,,,Este,,,Cocina Definida,,,,,,,Frente,,0,,,Muebles,,,,6.0
https://www.casasymas.com.uy/propiedad/151399-casa-en-venta-de-3-dormitorios-con-garage-en-ituzaingo-montevideo,98000.0,3,2.0,342.0,86.0,,0,1,Parrillero,,Norte,,,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/20554-venta-2-casas-en-un-mismo-padron-5-dormitorios-domingo-bazzurro-zona-embajadas,750000.0,5,3.0,364.0,364.0,900.0,0,3,Parrillero,"Estufa a leña, Aire acondicionado",,,1.0,Cocina Definida,1990.0,Jardín,,,,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/124692-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,287000.0,3,2.0,190.0,,,1,1,Parrillero,Estufa: Bosca a leña Aire Acondicionado: En todas las habitaciones,,,2.0,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/177487-casa-de-altos-en-venta-en-pleno-pocitos,295000.0,2,2.0,177.0,89.0,,0,0,,,,,,,,,,,,,,177.0,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/175493-casa-en-venta-de-5-dormitorios-en-montevideo,2300000.0,5,4.0,1500.0,570.0,,2,3,Parrillero,Losa Radiante a gas,,,3.0,,2008.0,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/174241-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,1190000.0,4,6.0,1360.0,389.0,1360.0,2,1,,,,,,Cocina Definida,2018.0,Jardín,Acepta Mascotas,,,,,,1,,,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/120792-casa-en-venta-de-1-dormitorio-en-la-comercial-montevideo,93000.0,1,1.0,37.0,74.0,37.0,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/191426-casa-en-venta-de-4-dormitorios-con-garage-en-cerro-montevideo,85000.0,4,1.0,160.0,120.0,,0,1,,,Norte,,,Cocina Definida,1.0,Jardín,,1500.0,,,,,0,,Patio,,,,,4.0
https://www.casasymas.com.uy/propiedad/181497-casa-en-venta-de-4-dormitorios-con-garage-en-pocitos-montevideo,420000.0,4,3.0,181.0,181.0,,0,1,,,Sur,,,Cocina Definida,,,,,,,,,0,,Patio,,,,,4.0
https://www.casasymas.com.uy/propiedad/154395-venta-casa-4-dormitorios-parque-batlle-montevideo,335000.0,4,3.0,119.0,119.0,71.0,0,1,,,Norte,,,,1.0,,,,,,Frente,119.0,0,1.0,,,,,,4.0
https://www.casasymas.com.uy/propiedad/179476-casa-en-venta-de-3-dormitorios-con-garage-en-brazo-oriental-montevideo,290000.0,3,3.0,165.0,135.0,,1,1,,,,,2.0,,,,,,,,,30.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/177911-venta-casa-4-dormitorios-carrasco-lieja-mejor-que-a-estrenar-club-naval,1100000.0,4,5.0,275.0,,623.0,0,3,Parrillero,"Estufa a leña , Aire Acondicionado",,,2.0,Cocina Definida,1987.0,,,,Piscina,,Frente,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/190499-casa-en-venta-de-2-dormitorios-en-union-montevideo,95000.0,2,2.0,100.0,,,0,2,,,,Popiedad Horizontal,,Cocina Definida,,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/191491-casa-en-venta-de-7-dormitorios-en-carrasco-montevideo,1500000.0,7,4.0,398.0,398.0,1000.0,0,4,,,Norte,,1.0,,,,,,,,,,0,1.0,,,,,,7.0
https://www.casasymas.com.uy/propiedad/119469-casa-en-venta-de-3-dormitorios-en-parque-rodo-montevideo,260000.0,3,1.0,145.0,145.0,145.0,0,0,,,,,,Cocina Definida,,,,,,,,,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/125488-casa-en-venta-de-3-dormitorios-en-parques-montevideo,860000.0,3,3.0,244.46,183.0,61.0,1,0,Parrillero,,,,,,2024.0,Jardín,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/89911-casa-en-venta-de-12-dormitorios-con-garage-en-brazo-oriental-montevideo,400000.0,12,7.0,444.0,444.0,,0,1,,,Sur,,,,,,,,,,,,0,,,,,,,12.0
https://www.casasymas.com.uy/propiedad/183037-venta-casa-de-3-dormitorios-en-brazo-oriental-terreno,220000.0,3,1.0,230.0,138.0,230.0,0,1,,,Este,,2.0,Cocina Definida,1943.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,3.0
