url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Balcones,Dormitorios Servicio,Dormitorios Suite,Garage,Gastos Comúnes,Calefacción,Orientación,Disposición,Popiedad Horizontal,Piso,Cocina,Aptos por piso,Pisos Edificio,Seguridad,Ascensor,Acepta Mascotas,Año de Construcción,Plantas,Piscina,Parrillero,Muebles,Lavadero,Superficie Terreno,Altura,Jardín,Patio
https://www.casasymas.com.uy/propiedad/95654-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 136.258Venta,1,1,60 m²,51m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183941-apartamento-en-venta-de-1-dormitorio-en-tres-cruces-montevideo,U$S 193.000Venta,1,1,64.4 m²,55m²,,,,Garaje: 0,UYU 5000,,Este,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/189775-apartamento-en-venta-de-2-dormitorios-en-punta-carretas-montevideo,U$S 304.000Venta,2,1,92.85 m²,92m²,5m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,Seguridad nocturna,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/67292-apartamento-en-venta-de-1-dormitorio-con-garage-en-barrio-sur-montevideo,U$S 123.900Venta,1,1,77 m²,41m²,24m²,,,Garaje: 1,,,,Contrafrente,,,Cocina Definida,,,,,,1,,Piscina,,,,77m²,,,
https://www.casasymas.com.uy/propiedad/184702-apartamento-en-venta-de-1-dormitorio-en-punta-carretas-montevideo,U$S 197.000Venta,1,1,53.5 m²,49m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/146310-apartamento-en-venta-de-4-dormitorios-en-centro-montevideo,U$S 140.000Venta,4,2,160 m²,,,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,1,,,,,1,,,,,160m²,,,
https://www.casasymas.com.uy/propiedad/76586-apartamento-en-venta-monoambiente-con-garage-en-la-blanqueada-montevideo,U$S 102.700Venta,Monoambiente,1,35 m²,35m²,3m²,,,Garaje: 1,,,Norte,,Popiedad Horizontal,,,,1,,,,,1,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/198337-apartamento-3-dormitorios-con-garaje-401-torre-indigo,U$S 167.300Venta,3,1,82 m²,82m²,82m²,,,Garaje: 1,UYU 8000,,Norte,Frente,,,,9,11,,Ascensor,,2018,,,,,,,,,
https://www.casasymas.com.uy/propiedad/190678-venta-apartamento-3-dormitorios-carrasco-ayres-polo,U$S 399.000Venta,3,2,140.99 m²,99m²,140m²,,,,,,Norte,Contrafrente,,,,1,1,,Ascensor,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/125917-apartamento-en-venta-de-1-dormitorio-en-parque-rodo-montevideo,U$S 183.750Venta,1,1,52 m²,42m²,6m²,,,,,,,Contrafrente,,,Cocina Definida,6,10,,,,2025,,,,,,52m²,,,
https://www.casasymas.com.uy/propiedad/185631-apartamento-en-la-blanqueada-de-1-dormitorio-prox-entrega,U$S 125.000Venta,1,1,57 m²,44m²,,,,,,,,,,,Cocina Definida,1,,,,,2025,,,,,,57m²,3m,,
https://www.casasymas.com.uy/propiedad/84254-apartamento-en-venta-monoambiente-en-parque-rodo-montevideo,U$S 125.900Venta,Monoambiente,1,35.5 m²,27m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/106274-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 409.205Venta,2,2,98.74 m²,90m²,18m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/92419-apartamento-en-venta-monoambiente-con-garage-en-parque-rodo-montevideo,U$S 123.000Venta,Monoambiente,1,44 m²,30m²,8m²,,,Garaje: 1,,,,Contrafrente,,,Cocina Definida,,1,,,,2025,,Piscina,,,,44m²,,,
https://www.casasymas.com.uy/propiedad/181854-apartamento-de-un-dormitorio-en-venta-en-centro-106,U$S 102.334Venta,1,1,44 m²,44m²,3m²,,,Garaje: 1,,,Este,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/182626-apartamento-de-dos-dormitorios-en-venta-en-buceo-u430,U$S 195.643Venta,2,2,70 m²,70m²,10m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/177119-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 137.600Venta,1,1,56 m²,47m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/186923-apartamento-en-venta-de-2-dormitorios-en-aguada-montevideo,U$S 157.019Venta,2,1,,64m²,4m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/34342-apartamento-en-venta-de-2-dormitorios-con-garage-en-tres-cruces-montevideo,U$S 167.300Venta,2,1,60 m²,57m²,3m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,8,10,,,,2023,,Piscina,,,,60m²,,,
https://www.casasymas.com.uy/propiedad/150420-apartamento-de-un-dormitorio-en-venta-en-cordon-303,U$S 110.000Venta,1,1,39.5 m²,39m²,3m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/27563-apartamento-en-venta-monoambiente-con-garage-en-punta-gorda-montevideo,U$S 124.000Venta,Monoambiente,1,35 m²,,,,,Garaje: 1,,,,Frente,,,Cocina Definida,,1,,,,2023,,Piscina,,,,35m²,,,
https://www.casasymas.com.uy/propiedad/190684-apartamento-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 580.000Venta,3,3,126 m²,116m²,126m²,,,Garaje: 2,UYU 22300,,Norte,Contrafrente,,,,,4,,Ascensor,,2016,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200314-apartamento-en-venta-de-1-dormitorio-en-malvin-montevideo,U$S 156.240Venta,1,1,50.4 m²,37m²,6m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/106823-apartamento-de-dos-dormitorios-en-venta-en-punta-carretas-701,U$S 289.000Venta,2,1,70.5 m²,70m²,4m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/176235-apartamento-en-venta-de-1-dormitorio-con-garage-en-centro-montevideo,U$S 154.282Venta,1,1,46 m²,47m²,7m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,11,,,,,11,Piscina,,,,47m²,,,
https://www.casasymas.com.uy/propiedad/143265-venta-apartamento-1-dormitorio-a-estrenar-centro-montevideo,U$S 113.760Venta,1,1,55 m²,46m²,5m²,,,,,,Norte,Contrafrente,,,Cocina Definida,1,,,,,2026,,,,,,55m²,,,
https://www.casasymas.com.uy/propiedad/158640-apartamento-en-venta-de-3-dormitorios-con-garage-en-san-nicolas-montevideo,U$S 908.000Venta,3,4,286 m²,149m²,,,Dormitorios en Suite: 2,Garaje: 1,UYU 25000,,,,,,Cocina Definida,4,,,,,2024,,Piscina,,,Lavadero,286m²,3m,Jardín,
https://www.casasymas.com.uy/propiedad/193675-apartamento-de-un-dormitorio-en-venta-en-pocitos-407,U$S 211.000Venta,1,1,57 m²,57m²,10m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/41597-apartamento-en-venta-monoambiente-con-garage-en-la-blanqueada-montevideo,U$S 98.100Venta,Monoambiente,1,40 m²,26m²,4m²,,,Garaje: 1,,,Norte,Contrafrente,,,Cocina Definida,1,,,,,2025,,Piscina,,,,40m²,,,
https://www.casasymas.com.uy/propiedad/86905-apartamento-de-un-dormitorio-en-venta-en-palermo-503,U$S 170.400Venta,1,1,48 m²,48m²,3m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/178724-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 134.300Venta,1,1,76.8 m²,47m²,4m²,,,Garaje: 0,,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/117150-apartamento-en-venta-de-1-dormitorio-con-garage-en-pocitos-montevideo,U$S 153.000Venta,1,1,63 m²,52m²,4m²,,,Garaje: 1,,,Sur,Contrafrente,,,Cocina Definida,6,11,,,,2026,,,,,,63m²,,,
https://www.casasymas.com.uy/propiedad/38282-apartamento-en-venta-de-3-dormitorios-en-pocitos-nuevo-montevideo,U$S 740.000Venta,3,3,,217m²,1m²,Dormitorios de Servicio: 1,,Garaje: 2,UYU 35000,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/187506-apartamento-en-venta-de-3-dormitorios-en-puerto-del-buceo-montevideo,U$S 1.050.000Venta,3,5,235 m²,203m²,32m²,Dormitorios de Servicio: 1,Dormitorios en Suite: 4,Garaje: 2,UYU 28000,,,Frente,Popiedad Horizontal,5,Cocina Definida,,,24 hrs con camaras,Ascensor,Acepta Mascotas,,,,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/165943-en-venta,U$S 188.115Venta,2,1,95.74 m²,54m²,87m²,,,,,,,Frente,,,,1,,,Ascensor,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/167181-venta-1-dorm-con-amplia-terraza-luz-sol-y-vistas-abiertas,U$S 142.000Venta,1,1,66 m²,52m²,8m²,,,,,Previsión AA,Norte,Frente,Popiedad Horizontal,,Cocina Integrada,3,12,CCTV,Ascensor,Acepta Mascotas,2024,,,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/193692-venta-apartamento-ayres-polo-9774-carrasco-2-dormitorios,U$S 279.000Venta,2,2,95 m²,82m²,95m²,,,,,,Oeste,Contrafrente,,,,1,1,,,,,,Piscina,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/65226-venta-apartamento-1-dormitorio-cordon-uruguay-y-tristan-narvaja-ed-site-narvaja-con-patio,U$S 130.346Venta,1,1,72.1 m²,44m²,28m²,,,,,,Sur,Contrafrente,Popiedad Horizontal,1,Cocina Integrada,4,11,,Ascensor,,2025,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/128115-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 127.000Venta,1,1,42 m²,,,,,,$U 3000,,,,,1,,,,REJAS,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/188888-apartamento-en-venta-de-1-dormitorio-con-garage-en-pocitos-nuevo-montevideo,U$S 169.000Venta,1,1,50 m²,,5m²,,,Garaje: 1,,,Sur,Frente,,,Cocina Definida,,1,,,,1,,,,,,50m²,,,
https://www.casasymas.com.uy/propiedad/189537-apartamento-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,U$S 169.000Venta,2,1,50 m²,50m²,,,,,UYU 5000,,Norte,Frente,,6,,2,,,,,1980,,,,,,,,,
https://www.casasymas.com.uy/propiedad/24380-apartamento-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,U$S 1.048.680Venta,3,3,274 m²,,,,Dormitorios en Suite: 3,Garaje: 1,,,,Frente,,,Cocina Definida,,1,,,,,,Piscina,,,Lavadero,274m²,,,
https://www.casasymas.com.uy/propiedad/50390-apartamento-en-venta-de-1-dormitorio-en-parque-batlle-montevideo,U$S 153.593Venta,1,1,77.34 m²,42m²,4m²,,,Garaje: 0,,,Sur,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/82993-apartamento-en-venta-monoambiente-en-ciudad-vieja-montevideo,U$S 600.000Venta,Monoambiente,,,,,,,,,,Este,Frente,,,Cocina Definida,,1,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/127068-apartamento-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 381.200Venta,3,2,92 m²,92m²,12m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,18,,,,,18,Piscina,,,,92m²,,,
https://www.casasymas.com.uy/propiedad/84488-apartamento-de-un-dormitorio-en-venta-en-pocitos-805,U$S 181.400Venta,1,2,53 m²,53m²,4m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/95301-venta-apartamento-3-dormitorios-central-al-lago-riba-lago-la-caleta-ref-765,U$S 967.000Venta,3,4,189.6 m²,157m²,31m²,,Dormitorios en Suite: 3,Garaje: 2,,Losa radiante,Norte,Frente,Popiedad Horizontal,5,Cocina Definida,2,7,Control de acceso y monitoreo 24hs,Ascensor,,,,Piscina,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/88370-venta-apartamento-un-dormitorio-en-punta-carretas-604,U$S 175.900Venta,1,1,50 m²,50m²,6m²,,,Garaje: 1,,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/104023-apartamento-de-un-dormitorio-en-venta-en-la-blanqueada-212,U$S 114.035Venta,1,1,40.9 m²,40m²,3m²,,,Garaje: 1,,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/86037-venta-apartamento-duplex-tres-dormitorios-en-barrio-sur-902,U$S 323.989Venta,3,1,125 m²,125m²,43m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,2,,,,,2,,,,,,,,
https://www.casasymas.com.uy/propiedad/14624-apartamento-en-venta-de-3-dormitorios-en-buceo-montevideo,U$S 431.000Venta,3,2,286 m²,286m²,,,Dormitorios en Suite: 1,,,,,,,,,,,,,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/87533-venta-apartamento-dos-dormitorios-en-la-blanqueada-601,U$S 142.048Venta,1,1,54 m²,54m²,5m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/74374-apartamento-en-venta-de-2-dormitorios-en-centro-montevideo,U$S 230.000Venta,2,1,87 m²,70m²,2m²,,,Garaje: 0,UYU 9000,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/119407-apartamento-en-venta-de-2-dormitorios-con-garage-en-malvin-montevideo,U$S 335.000Venta,2,2,88 m²,5m²,,,,Garaje: 1,$U 6000,,,,,,Cocina Definida,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/122996-venta-apartamento-3-dormitorios-carrasco-calyptus-zen-ii,U$S 450.000Venta,3,2,143 m²,108m²,143m²,,,,,,Este,,,,,1,1,,Ascensor,,,,Piscina,,,Lavadero,,,Jardín,
https://www.casasymas.com.uy/propiedad/187226-venta-apartamento-de-1-dormitorio-en-aguada,U$S 98.400Venta,1,1,39 m²,39m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,39m²,,,
https://www.casasymas.com.uy/propiedad/29105-apartamento-en-venta-de-1-dormitorio-con-garage-en-la-blanqueada-montevideo,U$S 134.400Venta,1,1,58 m²,,3m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2023,,,,,,58m²,,,
https://www.casasymas.com.uy/propiedad/55326-muy-lindo-apartamento-en-excelente-torre,U$S 150.700Venta,1,1,45 m²,40m²,5m²,,,Garaje: 1,UYU 4600,AA en living y previsión para los dormitorios.,Este,Frente,,19,Cocina Integrada,10,20,Cerco perimetral y CCTV,Ascensor,Acepta Mascotas,2024,,,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/190227-apartamento-en-venta-de-2-dormitorios-en-buceo-montevideo,U$S 185.355Venta,2,2,83.7 m²,68m²,7m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/102113-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 284.052Venta,2,2,97.87 m²,74m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/190647-venta-apartamento-2-dormitorios-carrasco-ayres-polo,U$S 359.000Venta,2,2,145 m²,71m²,145m²,,,,,,Oeste,Frente,,,,1,1,,Ascensor,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/68139-apartamento-en-venta-de-1-dormitorio-con-garage-en-centro-montevideo,U$S 155.000Venta,1,1,67 m²,,,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2023,,,,,,67m²,,,
https://www.casasymas.com.uy/propiedad/101817-apartamento-de-dos-dormitorios-en-venta-en-la-blanqueada-1001,U$S 159.200Venta,2,1,63 m²,63m²,5m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/136414-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 191.800Venta,1,1,54.43 m²,44m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/116658-venta-apartamento-1-dormitorio-cordon-palmar-y-acevedo-diaz-ed-drom-palmar,U$S 135.000Venta,1,1,49 m²,39m²,3m²,,,,,Previsión de aire acondicionado,,Contrafrente,Popiedad Horizontal,10,Cocina Integrada,5,11,CCTV,Ascensor,,2026,,,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/19936-apartamento-en-venta-de-1-dormitorio-con-garage-en-carrasco-montevideo,U$S 272.013Venta,1,1,54 m²,42m²,,,,Garaje: 1,,,,,,,Cocina Definida,,,,,,,,,,,,54m²,,,
https://www.casasymas.com.uy/propiedad/179817-apartamento-en-venta-monoambiente-en-buceo-montevideo,U$S 99.000Venta,Monoambiente,1,50.76 m²,30m²,,,,Garaje: 0,UYU 2800,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,50m²,,,
https://www.casasymas.com.uy/propiedad/193702-apartamento-de-2-dormitorios-en-venta-en-carrasco-norte-c403,U$S 669.000Venta,2,2,144 m²,144m²,28m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/137086-venta-apartamento-dos-dormitorios-en-la-blanqueada-310,U$S 129.972Venta,1,1,54 m²,59m²,5m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/127086-apartamento-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 365.400Venta,3,2,78 m²,78m²,11m²,,,Garaje: 1,,,Sur,Frente,Popiedad Horizontal,,,,18,,,,,18,Piscina,,,,78m²,,,
https://www.casasymas.com.uy/propiedad/122934-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 117.968Venta,1,1,,35m²,3m²,,,,,,,,Popiedad Horizontal,4,Cocina Integrada,,16,,,,,,,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/95069-apartamento-en-venta-de-3-dormitorios-en-pocitos-nuevo-montevideo,U$S 520.000Venta,3,3,230 m²,230m²,,Dormitorios de Servicio: 1,Dormitorios en Suite: 1,Garaje: 2,UYU 26000,,Sur,,,,,,,,,,1,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195874-apartamento-de-un-dormitorio-en-venta-en-buceo-505,U$S 153.000Venta,1,1,52 m²,52m²,8m²,,,Garaje: 1,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183467-apartamento-en-venta-de-3-dormitorios-en-puerto-del-buceo-montevideo,U$S 591.292Venta,3,3,134 m²,117m²,,,Dormitorios en Suite: 1,,,,,,,,Cocina Definida,1,,,,,1,,Piscina,,,,134m²,3m,,
https://www.casasymas.com.uy/propiedad/198945-apartamento-de-un-dormitorio-en-venta-en-punta-carretas-403,U$S 277.200Venta,1,1,79 m²,79m²,20m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/188302-apartamento-en-venta-de-3-dormitorios-con-garage-en-pocitos-nuevo-montevideo,U$S 415.000Venta,3,3,165 m²,150m²,,,,Garaje: 1,UYU 25700,,Norte,Frente,,,Cocina Definida,,,,,Acepta Mascotas,1,,,,,,15m²,,,
https://www.casasymas.com.uy/propiedad/27987-apartamento-en-venta-monoambiente-con-garage-en-la-blanqueada-montevideo,U$S 103.400Venta,Monoambiente,1,37 m²,,,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2024,,,,,,37m²,,,
https://www.casasymas.com.uy/propiedad/189939-apartamento-de-un-dormitorio-en-venta-en-cordon-sur-702,U$S 126.375Venta,1,1,45 m²,45m²,7m²,,,Garaje: 1,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/176710-apartamento-en-venta-monoambiente-en-punta-carretas-montevideo,U$S 124.000Venta,Monoambiente,1,45.1 m²,45m²,5m²,,,Garaje: 0,,,Oeste,Contrafrente,Popiedad Horizontal,,,,,,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/126474-apartamento-de-dos-dormitorios-en-venta-en-cordon,U$S 210.000Venta,2,1,77 m²,77m²,7m²,,,Garaje: 2,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/193862-apartamento-de-2-dormitorios-en-venta,U$S 188.206Venta,2,1,74.2 m²,58m²,16m²,,,Cochera: 0,,,,,Popiedad Horizontal,2,,,,,Ascensor,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/112556-apartamento-en-venta-de-3-dormitorios-en-parque-rodo-montevideo,U$S 255.000Venta,3,1,63 m²,63m²,,,,Garaje: 0,UYU 6485,,Este,Frente,Popiedad Horizontal,,,,1,,,,,1,,,,,,,,
https://www.casasymas.com.uy/propiedad/199377-apartamento-en-venta-de-un-dormitorio-con-amplia-terraza-en-pocitos,U$S 150.000Venta,1,,44 m²,39m²,,,,Garaje: 0,UYU 6900,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/156123-apartamento-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,U$S 245.000Venta,3,2,78 m²,78m²,,,,Garaje: 1,UYU 12000,,Norte,Frente,,,Cocina Definida,,,,Ascensor,Acepta Mascotas,1983,,,,,,,,,
https://www.casasymas.com.uy/propiedad/167192-apartamento-estrena-2-dormitorios-la-blanqueada,U$S 182.000Venta,2,1,64 m²,64m²,4m²,,,Garaje: 0,UYU 5000,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/176095-venta-apartamento-monoambiente-aguada-berthelot-y-pando-ed-pioica-para-renta-o-vivienda-estrena-ya,U$S 89.900Venta,Monoambiente,1,32 m²,32m²,,,,,UYU 2000,aire acondicionado,,Frente,Popiedad Horizontal,,Cocina Integrada,,,,Ascensor,,2025,,,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/142208-venta-apartamento-penthouse-3-dormitorios-con-rooftop-privado-barrio-parques-ref-1663,U$S 566.685Venta,3,3,210.3 m²,103m²,107m²,,Dormitorios en Suite: 1,Garaje: 2,,Losa radiante eléctrica,Este,,Popiedad Horizontal,3,Cocina Definida,4,3,,Ascensor,Acepta Mascotas,,,Piscina,Parrillero,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/89006-apartamento-de-dos-dormitorios-en-venta-en-pocitos-204,U$S 346.472Venta,2,2,91 m²,91m²,19m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/194235-apartamento-en-venta-de-1-dormitorio-en-buceo-montevideo,U$S 117.000Venta,1,1,41.56 m²,41m²,,,,,UYU 3800,,Norte,Frente,,,Cocina Definida,,,,,Acepta Mascotas,,,,,,,,,Jardín,
https://www.casasymas.com.uy/propiedad/200241-apartamento-en-venta-de-4-dormitorios-con-garage-en-pocitos-montevideo,U$S 325.000Venta,4,3,109 m²,104m²,5m²,,,Garaje: 1,UYU 17410,Calefacción Central,Norte,Frente,Popiedad Horizontal,7,Cocina Definida,2,10,Portería,Ascensor,Acepta Mascotas,1983,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/135434-apartamento-de-2-dormitorios-en-venta-en-malvin-v902,U$S 373.500Venta,2,2,92 m²,92m²,7m²,,,Garaje: 1,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,Piscina,,,,,,,
https://www.casasymas.com.uy/propiedad/55268-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 499.205Venta,2,2,156 m²,72m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/125935-apartamento-en-venta-de-1-dormitorio-en-pocitos-montevideo,U$S 147.900Venta,1,1,62 m²,44m²,9m²,,,,,,,Contrafrente,,,Cocina Definida,6,6,,,,2026,,Piscina,,,,62m²,,,
https://www.casasymas.com.uy/propiedad/167895-apartamento-de-un-dormitorio-en-venta-en-pocitos-608,U$S 204.000Venta,1,1,52 m²,52m²,10m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/131372-venta-apartamento-en-pozo-de-1-dormitorio-con-terraza-propia,U$S 119.000Venta,1,1,46 m²,46m²,2m²,,,,UYU 1,,Este,Frente,,,Cocina Definida,1,,,,,2027,,,,,,46m²,,,
https://www.casasymas.com.uy/propiedad/193120-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 142.000Venta,1,1,45.4 m²,40m²,2m²,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/190463-apartamento-en-venta-monoambiente-en-la-blanqueada-montevideo,U$S 89.726Venta,Monoambiente,1,,32m²,3m²,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/181227-venta-apartamento-de-2-dormitorios-en-punta-carretas,U$S 268.900Venta,2,1,71 m²,68m²,12m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,102,,,,,102,,,,,71m²,,,
https://www.casasymas.com.uy/propiedad/176893-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 124.500Venta,1,1,52.6 m²,46m²,2m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/159371-apartamento-en-venta-de-4-dormitorios-en-punta-carretas-montevideo,U$S 520.000Venta,4,2,186 m²,186m²,,Dormitorios de Servicio: 1,Dormitorios en Suite: 1,Garaje: 2,UYU 27000,,,,,,Cocina Definida,1,,,,Acepta Mascotas,1969,,,,,Lavadero,186m²,3m,,
